Centroid_ID	Centroid_Lon	Centroid_Lat	Project_ID	Projected_Lon	Projected_Lat	Projected_Distance
1700	13.396067000000002	52.482887	1363	13.3943511	52.483955	0.22304857843873538
1701	13.297494	52.51144300000001	789	13.2972582	52.5115019	0.026983387452221702
1702	13.413169	52.533715	4076	13.4128824	52.533943	0.040295955603657715
1703	13.232573	52.43757233333334	11877	13.2323467	52.4376671	0.02717391515340823
1704	13.369142000000002	52.530576	11232	13.3690634	52.5296544	0.100082668482457
1705	13.403921	52.53705	10999	13.4063072	52.5352535	0.32887997011598075
1706	13.35165	52.51609000000001	8853	13.3515446	52.5156643	0.04752412365261825
1707	13.384738	52.470652	9272	13.3855023	52.4704834	0.08692135148644764
1708	13.3436065	52.525124	7574	13.343787	52.525298	0.027517941078776753
1709	13.32449	52.45824399999999	5428	13.3248687	52.4582721	0.04221920067065061
1710	13.323229500000002	52.463396499999995	5203	13.3229383	52.4622103	0.13237108194560043
1711	13.442738	52.47205	8975	13.4412625	52.4717836	0.16657877311773808
1712	13.186801999999998	52.515124	7023	13.1859987	52.5152303	0.09006132653399607
1713	13.287787000000002	52.50275	6106	13.2880986	52.5065485	0.41252404528245007
1714	13.412664	52.56120600000001	8223	13.4129219	52.5611443	0.029443495527106234
1715	13.511467	52.492319	5948	13.5110528	52.4960791	0.4091337972417175
1716	13.368247	52.552714	4300	13.3676581	52.5518554	0.11364715654123513
1717	13.2877	52.5597	1179	13.2937552	52.5481844	1.4164439579961936
1718	13.437738	52.521053	10230	13.4370031	52.5209861	0.08203694877411387
1719	13.315267	52.4863235	157	13.315217	52.4865869	0.02903863837338668
1720	13.426378	52.496386	9103	13.4262056	52.4991055	0.2947544370456835
1721	13.488336	52.51815300000001	4576	13.4859523	52.5202844	0.35123889006308484
1722	13.472929	52.50389300000001	8171	13.472112	52.5042787	0.09996299625210199
1723	13.342437	52.485348	5985	13.3426391	52.4855554	0.03175751433071048
1724	13.499378	52.520372	3147	13.4997888	52.5263679	0.6499016170776224
1725	13.466363	52.59673299999999	7583	13.4672698	52.5969832	0.1043985745172607
1726	13.271159	52.509071999999996	4082	13.2709579	52.5091659	0.02456223061590381
1727	13.338622	52.52784750000001	4397	13.3383525	52.5264373	0.15549229625655356
1728	13.215482000000002	52.434341	11069	13.215557	52.4277323	0.7154423819668456
1729	13.206626000000002	52.53841800000001	7026	13.2065894	52.5392544	0.09063527566039309
1730	13.320225999999998	52.51293666666667	332	13.3204915	52.512596	0.04722632569250336
1731	13.20164	52.547066	2525	13.2043288	52.5438903	0.455609615178956
1732	13.429568	52.57161	8369	13.4288779	52.5720391	0.08967823034647877
1733	13.329408	52.507695	8366	13.3303386	52.5070861	0.12267127117612683
1734	13.241205	52.44329200000001	8791	13.2411289	52.4436357	0.038151960175469415
1735	13.335558	52.52683950000001	10565	13.3354355	52.5267987	0.014318856964295832
1736	13.58773975	52.52762	4928	13.5899264	52.5284269	0.2583122743556967
1737	13.56974	52.544501	3921	13.5692283	52.5453854	0.11124750974071859
1738	13.473916	52.422654	5345	13.4739569	52.4257064	0.3301012252148549
1739	13.458813	52.422841	5333	13.4575008	52.4227856	0.14603312824841944
1740	13.376477	52.5529025	2923	13.376561	52.5536374	0.08004715227770584
